type,policy_name,target_url,target_dt,snapshot_dt,snapshot_url,word_count
secondary,Facebook Platform Policies,http://developers.facebook.com/policy/,2017-07-15,2017-01-16T05:48:36Z,http://web.archive.org/web/20170116054836/https://developers.facebook.com/policy,5152
secondary,Promotions Guidelines,https://www.facebook.com/page_guidelines.php,2017-07-15,2017-01-15T16:55:15Z,http://web.archive.org/web/20170115165515/https://www.facebook.com/page_guidelines.php,1261
secondary,Data Policy,https://www.facebook.com/about/privacy/,2017-08-15,2017-01-14T19:10:51Z,http://web.archive.org/web/20170114191051/https://www.facebook.com/about/privacy,2728
secondary,Payments Terms,https://www.facebook.com/payments_terms,2017-08-15,2017-01-15T20:20:28Z,http://web.archive.org/web/20170115202028/https://www.facebook.com/payments_terms/,4288
secondary,Facebook Platform Policy,https://developers.facebook.com/policy,2017-08-15,2017-01-16T05:48:36Z,http://web.archive.org/web/20170116054836/https://developers.facebook.com/policy,5152
secondary,Self-Serve Ad Terms,https://www.facebook.com/legal/self_service_ads_terms,2017-08-15,2017-01-15T18:31:15Z,http://web.archive.org/web/20170115183115/https://www.facebook.com/legal/self_service_ads_terms,676
secondary,Advertising Policies,https://www.facebook.com/ad_guidelines.php,2017-08-15,2016-03-12T23:34:27Z,http://web.archive.org/web/20160312233427/https://www.facebook.com/ad_guidelines.php,NA
secondary,Pages Terms,https://www.facebook.com/page_guidelines.php,2017-08-15,2017-01-15T16:55:15Z,http://web.archive.org/web/20170115165515/https://www.facebook.com/page_guidelines.php,1261
secondary,index,https://www.facebook.com/terms/provisions/german/index.php,2017-08-15,2016-12-15T23:09:00Z,http://web.archive.org/web/20161215230900/https://www.facebook.com/terms/provisions/german/index.php,622
secondary,l.php?u=https%3A%2F%2Fwww.facebookbrand.com%2Ftrademarks%2F&h=ATNwSJXLUfRQhhH_Mr6M2AeBoyWANJw_CoJTE-j6g5Pk-rnxFa0akci6GFMzjMeLLRYFBV12bupyT4_hOTBhlpgg_6gDv5E-J4NBBOBPbBNPnP8g-xGk&s=1,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.facebookbrand.com%2Ftrademarks%2F&h=ATNwSJXLUfRQhhH_Mr6M2AeBoyWANJw_CoJTE-j6g5Pk-rnxFa0akci6GFMzjMeLLRYFBV12bupyT4_hOTBhlpgg_6gDv5E-J4NBBOBPbBNPnP8g-xGk&s=1,2017-08-15,NA,NA,NA
secondary,Facebook Platform Policies,http://developers.facebook.com/policy/,2017-08-15,2017-01-16T05:48:36Z,http://web.archive.org/web/20170116054836/https://developers.facebook.com/policy,5152
secondary,Promotions Guidelines,https://www.facebook.com/page_guidelines.php,2017-08-15,2017-01-15T16:55:15Z,http://web.archive.org/web/20170115165515/https://www.facebook.com/page_guidelines.php,1261
secondary,Data Policy,https://www.facebook.com/about/privacy/,2017-09-15,2017-01-14T19:10:51Z,http://web.archive.org/web/20170114191051/https://www.facebook.com/about/privacy,2728
