para,word
1,platform
1,policy
1,1
1,build
1,a
1,quality
1,product2
1,give
1,people
1,control3
1,protect
1,data4
1,encourage
1,proper
1,use5
1,follow
1,the
1,law6
1,things
1,you
1,should
1,know
1,if
1,you
1,use
1,these
1,features
1,follow
1,these
1,additional
1,policies
1,7
1,login8
1,ads9
1,games10
1,payments11
1,app
1,center12
1,open
1,graph13
1,social
1,plugins14
1,marketing
1,api15
1,page
1,api16
1,messenger
1,platform17
1,messenger
1,expressions18
1,account
1,kit19
1,live
1,api20
1,profile
1,expression
1,kit21
1,definitions
1,last
1,updated
1,may
1,26
1,2016
2,facebook
2,platform
2,policy
3,1
3,build
3,a
3,quality
3,product
4,build
4,an
4,app
4,that
4,is
4,stable
4,and
4,easily
4,navigable
5,ensure
5,that
5,your
5,app’s
5,content
5,including
5,ads
5,and
5,user
5,generated
5,content
5,meets
5,our
5,community
5,standards
6,follow
6,our
6,advertising
6,policies
6,for
6,your
6,app
6,name
6,icons
6,and
6,description
7,keep
7,your
7,app’s
7,description
7,and
7,categorization
7,up
7,to
7,date
8,don’t
8,confuse
8,deceive
8,defraud
8,mislead
8,spam
8,or
8,surprise
8,anyone
9,keep
9,your
9,app’s
9,negative
9,feedback
9,below
9,our
9,thresholds
10,follow
10,any
10,instructions
10,we
10,include
10,in
10,our
10,technical
10,documentation
11,2
11,give
11,people
11,control
12,obtain
12,consent
12,from
12,people
12,before
12,publishing
12,content
12,on
12,their
12,behalf
13,use
13,publishing
13,permissions
13,to
13,help
13,people
13,share
13,on
13,facebook
13,not
13,to
13,send
13,people
13,messages
13,from
13,your
13,app
14,don't
14,prefill
14,captions
14,comments
14,messages
14,or
14,the
14,user
14,message
14,parameter
14,of
14,posts
14,with
14,content
14,a
14,person
14,or
14,business
14,didn’t
14,create
14,even
14,if
14,the
14,person
14,can
14,edit
14,or
14,remove
14,the
14,content
14,before
14,sharing
14,you
14,may
14,use
14,our
14,share
14,dialogs
14,to
14,prefill
14,a
14,single
14,hashtag
14,in
14,a
14,post
14,but
14,don't
14,prefill
14,any
14,content
14,a
14,person
14,or
14,business
14,didn't
14,create
14,via
14,the
14,api
15,provide
15,a
15,publicly
15,available
15,and
15,easily
15,accessible
15,privacy
15,policy
15,that
15,explains
15,what
15,data
15,you
15,are
15,collecting
15,and
15,how
15,you
15,will
15,use
15,that
15,data
16,you
16,may
16,use
16,account
16,information
16,in
16,accordance
16,with
16,your
16,privacy
16,policy
16,and
16,other
16,facebook
16,policies
16,all
16,other
16,data
16,may
16,only
16,be
16,used
16,outside
16,your
16,app
16,after
16,you
16,have
16,obtained
16,explicit
16,user
16,consent
17,include
17,your
17,privacy
17,policy
17,url
17,in
17,the
17,app
17,dashboard
18,link
18,to
18,your
18,privacy
18,policy
18,in
18,any
18,app
18,marketplace
18,that
18,allows
18,you
18,to
19,comply
19,with
19,your
19,privacy
19,policy
20,delete
20,all
20,of
20,a
20,person’s
20,data
20,you
20,have
20,received
20,from
20,us
20,including
20,friend
20,data
20,if
20,that
20,person
20,asks
20,you
20,to
20,unless
20,you
20,are
20,required
20,to
20,keep
20,it
20,by
20,law
20,regulation
20,or
20,separate
20,agreement
20,with
20,us
20,you
20,may
20,keep
20,aggregated
20,data
20,only
20,if
20,no
20,information
20,identifying
20,a
20,specific
20,person
20,could
20,be
20,inferred
20,or
20,created
20,from
20,it
21,obtain
21,consent
21,from
21,people
